Time,IDX0GBPEURCR,IDX0USDEURCR,ER01,ER02,HE00,H0A0,EU0009658152,FTPTT100,GDUEEGF,MSCI0GDLETCF,SPTR,NASDAQ100,IDX00GOLDBUL,IDX000WTIOIL,IDX00DJUBSCM
1/2/2004,-0.0001874214484,-0.011159933359999999,0.0006128246168,-0.0002061745966,-0.004377654361,0.0017322685209999998,0.028220740839999998,0.01480440363,0.04047616086,0.08749595076,0.012075096399999999,0.013650907980000002,0.0079886827,-0.007326007326,0.00443300592
1/9/2004,0.01186306113,-0.01836930678,0.004207886906,0.007809641648,0.01946262164,0.017554874130000002,0.00093037929,-0.009572701852,0.03886869822,0.009651187036,0.012413707859999998,0.03887070656,0.02666556592,0.05504305043,0.051376298710000004
1/16/2004,0.007097956522,0.03401173736,0.00043050562890000003,0.0007524702807,0.003696823674,0.004836366707,0.02379610512,0.004870108386,-0.018118891919999998,-0.061985543590000004,0.016134191540000002,0.021809189320000002,-0.04470890962,0.02215097639,-0.01595365431
1/23/2004,0.0005716975449,-0.015056891269999999,0.001592185382,0.002400817861,-0.002208092062,0.005306462768,0.00978351048,-0.005812294495,0.02016437393,0.06479209914,0.00161663761,-0.014424376619999998,0.002693602694,-0.0008554319932,0.008988969577000001
1/30/2004,0.007372847446,0.008057466059,-0.002226948222,-0.005309944137,-0.001854861666,-0.01131341966,-0.01846282632,-0.01569309707,-0.02268673692,-0.05887044367000001,-0.00871431339,-0.02490187499,-0.01540463398,-0.05679223744,-0.025406618500000002
2/6/2004,-0.004684230443,-0.01813641493,0.0029926368219999997,0.005060460932,-0.002695467383,-0.009051990418999999,-0.001718864339,0.002745441087,0.006385955013,0.0032014061080000004,0.010535913959999999,0.003931470517,0.0032399710110000003,-0.01724659607,-0.002345594417
2/13/2004,0.018507815780000002,-0.002391132697,0.002032069491,0.003547522987,0.005958969818,0.008401890808,0.009616373412000001,0.002205550113,0.043705522829999996,0.03735569252,0.0034254592879999998,-0.0096600954,0.01631751158,0.06403940887,0.02336105185
2/20/2004,0.003289949768,0.01551934718,0.00012853195090000002,0.0001049345471,0.005135070699,-0.001127982646,0.01519994986,0.02551111508,-0.009053824933,0.014808336100000001,-0.001282921863,-0.001596529401,-0.03114939165,0.030092592589999995,0.003159333914
2/27/2004,0.0077053258230000005,0.003330798383,0.002520330427,0.0045641738579999995,0.000574744102,0.0005190236275,-0.003848568106,-0.004048142425,0.0050623690639999995,0.006954350927,0.001187779021,-0.007907698536,-0.003020887278,0.01573033708,0.03899730539
3/5/2004,-0.0014192989749999998,0.01008275797,0.0007549104790000001,0.002030185132,0.004759429963,0.005853893588,0.01812664635,0.013229606000000001,0.02274176557,-0.01484564075,0.01077877902,0.0017750513469999998,0.01259631201,0.030420353980000002,-0.002619417009
3/12/2004,-0.01052788,0.01217007004,0.0016865926560000002,0.003583085232,0.0034301581679999998,0.0008674711275,-0.037885648050000005,-0.015351633940000001,-0.0432072909,-0.04284130741,-0.03090103568,-0.028235086460000003,-0.012952592659999998,-0.028717122919999997,-0.0028111503940000003
3/19/2004,0.01080332802,-0.006289372578,0.001548768445,0.001869535018,-0.00019895638330000003,-0.002300471306,-0.02264416575,-0.007911579556,0.02212206465,-0.01859213121,-0.009491154931,-0.022928601370000003,0.04313555652,0.05222437137,0.038537431360000006
3/26/2004,0.0036873085440000002,0.012842813359999998,0.00198616776,0.003084159988,0.00018090543169999997,-0.0003500802808,-0.001208478773,-0.013149818740000001,-0.02063637845,-0.03377451762,-0.001525976662,0.012019333899999998,0.022959395499999997,-0.061712184870000006,-0.0211214066
4/2/2004,0.007668837196,-0.0005087044416999999,-0.0038016353399999998,-0.007492910802,0.0056432285779999996,-7.349936985e-05,0.04390357203,0.02637713713,0.0452970116,0.03379984156,0.03082613069,0.052925342130000004,-0.001664028573,-0.03750349846000001,0.013584910249999999
4/9/2004,0.006909656842,0.0038233327120000002,0.001222302762,0.001119405413,0.002230235883,0.00245160035,-0.008392795235,0.005497331985,0.01426362884,0.03084291188,-0.0018220335180000001,-0.003214117963,-0.0042686397269999996,0.07996510614,0.009909368458
4/16/2004,-0.01139530233,0.007698665004,-0.0004471573568,-0.001651227044,0.001076745,-0.002404628965,0.0033187399219999996,0.011012595109999999,-0.022639085189999998,-0.05234466952,-0.004033271949,-0.024537027689999998,-0.045400726739999994,0.01615508885,-0.017959007019999997
4/23/2004,-0.0018490562429999999,0.01256469267,0.00025563279769999996,-7.162810687e-05,0.0016492331959999998,0.00023131434109999999,0.009626836562,0.0076634431889999995,-0.007825408290999999,-0.0345143156,0.005411695827,0.033090417239999996,-0.01467003122,-0.01801801802,-0.022573085899999998
4/30/2004,-0.007339479861,-0.01170118353,0.0002413692737,-1.302422506e-05,-0.0009574858391,-0.003771496993,-0.03387490599,-0.01665730385,-0.07649747347000001,-0.08503723764,-0.02876382111,-0.06389402876,-0.0207049223,0.008634646519,0.01760106677
5/7/2004,0.013438236509999998,0.007982309802,-0.00153303477,-0.003542635356,-0.009978144817,-0.015852526159999998,-0.00905358571,0.002073072562,-0.01684530381,0.035481722660000006,-0.007513030075,0.003446651824,-0.02118700412,0.06821829856,0.021384540770000002
5/14/2004,-0.01441158875,-0.0005925854984,-0.00032698090010000006,-0.002169736103,-0.02134262191,-0.01656419673,-0.02124270925,-0.01116020334,-0.05544179702,-0.09272162075,-0.001977292152,-0.004508636813,-0.003169859168,0.036313548710000004,-0.014111304580000001
5/21/2004,0.007725181090000001,-0.007845932243,0.001457674121,0.002325093986,0.01178689298,0.007699808345,0.001819641129,-0.001240429258,0.025973455719999997,0.06120037807,-0.001633814301,0.005943493946,0.020624176619999997,-0.03504108265,-0.005028230131
5/28/2004,0.005744029873000001,-0.01996009791,0.001001136041,0.0018884322089999998,0.007172486888999999,0.008550772994999999,0.01895354899,4.373133218999999e-05,0.03566039171,0.06776515995,0.025095098689999998,0.04122371589,0.0233230961,-0.001252191335,0.014210331509999998
6/4/2004,-0.0004041736337,-0.005117575922,-0.00100013477,-0.002674040932,-0.00031751503660000003,-3.087822071e-05,0.01206318091,0.006708093003999999,-0.026867065120000002,-0.03791880995,0.0019862715899999998,-0.007625049447,-0.008090122222,-0.03485456369,-0.01509673517
6/11/2004,0.011855647340000003,0.02293550055,-0.0009798352741,-0.002295377855,0.007904098152,0.003901804226,0.011206359850000002,0.006950085355999999,-0.006734705754,0.059101911060000005,0.012690332260000001,0.01802699582,-0.013023459769999999,-0.001039230969,-0.01613264635
6/18/2004,-5.305175969e-05,-0.010909520079999999,0.0014427655609999999,0.0030151083140000003,0.002088829265,0.00498737776,0.009253558555,0.005016974889,-0.004270587732,-0.09052768018999999,-0.0009724628444,-0.011220101670000001,0.023547183219999997,0.007802340701999999,0.009880974185999999
6/25/2004,-0.009037247734,-0.0034828422850000005,0.0018239239199999999,0.003215160921,0.005184233461,0.00530585743,0.0005161801625,-0.002438019367,0.03402180551,0.06552150921,-0.00027614877289999996,0.023029392689999997,0.01896866047,-0.03432258065,-0.001250547667
7/2/2004,-0.008636955149,-0.011315046680000001,0.002210226548,0.003367705205,0.003253602202,0.00444931564,-0.01181911747,-0.01888919486,-0.001840898395,0.014290742700000001,-0.007548553593,-0.01147239018,-0.011160809369999998,0.025921966859999996,-0.01263539625
7/9/2004,0.008152119473,-0.008086537964,0.001236976406,0.002096939637,0.002369921597,0.0053345803780000004,-0.002781813531,-0.002824338429,-0.0013127302480000001,-0.006871182676,-0.010814867320000001,-0.02780872137,0.0258475854,0.04089606668,0.013242765900000002
7/16/2004,0.004892846405,-0.00307856712,0.001298985521,0.002345212721,0.004417542176,0.006337809784,-0.022480525869999997,-0.01222215381,-0.0009997269264,-0.013488014540000001,-0.010139048769999999,-0.03321527778,0.0011758283289999998,0.03228228228,-0.003034070924
7/23/2004,0.007535249474,0.029667492939999998,-0.00043713381229999997,-0.00153180928,0.002159234711,0.0003081538801,-0.0146797875,-0.0028095015470000003,-0.01565644164,0.023094361009999998,-0.013679194680000001,-0.011988478419999999,-0.04026676733,0.01236363636,-0.009663156718
7/30/2004,0.00020822115130000003,0.0060642783,0.001177955999,0.0018966610999999998,0.001183254303,-0.002256959672,0.01832731665,0.02007018985,0.004935745877,-0.002423487052,0.01477912581,0.01811004159,0.001791879726,0.04885057471,0.008132466036
8/6/2004,-0.009318516306999999,-0.021344106780000004,0.003325395595,0.0069132611860000005,0.004886180224,0.004706381811,-0.036081209680000004,-0.01577525946,-0.0036485011790000003,-0.006246963282,-0.03399944063,-0.06076164497000001,0.021333217,0.003424657534,-0.01098940127
8/13/2004,-0.0060655228040000005,-0.007765841448999999,0.001256934204,0.002027655684,0.0009830166322999999,8.963193287e-05,-0.014752892549999999,-0.004683017945,0.001640551551,-0.04501641405,0.001512685642,-0.005686915533,-0.002263893042,0.0598407281,0.014277841619999997
8/20/2004,-0.0076188578209999995,0.004299907071,0.0007644348442000001,0.001043794545,0.004322779205,0.0053603627630000004,0.01757966629,0.01758250597,0.02522499128,0.01802889011,0.03185595921,0.045044425070000005,0.035662299849999995,0.027479604980000003,0.01096462709
8/27/2004,0.009530112624,0.02565064352,0.0005746401491000001,0.0008891788849,0.006076479832,0.005308434702,0.030314526810000002,0.02816406645,0.01440250728,0.028594008189999996,0.008861615627999999,0.01597243055,-0.02430656029,-0.09778520685,-0.039392467939999995
9/3/2004,-0.011042766499999999,-0.003963274799,-0.001218658075,-0.002294472176,0.0033496476799999998,0.0030508531829999998,0.012901321809999998,0.013640770269999998,0.010240504440000001,0.021303345669999998,0.005762671638,-0.01205565478,-0.007160106766,0.01875868458,0.001198174904
9/10/2004,-0.005032077967,-0.01669210835,0.001107947772,0.00285066366,0.0020584317860000002,0.006544119659,0.002346922137,-0.0010322526279999999,0.01922667465,-0.0016413623310000001,0.00947725198,0.030018515550000003,0.0032431509769999998,-0.026824278250000003,-0.008054368035
9/17/2004,0.004787687548,0.006104441862999999,0.0007915160685,0.001641658522,0.005687899189,0.004473098672,0.015581956609999998,0.010721214679999999,0.0232173222,0.04781476915,0.004465501411,0.009412597311,0.009400255211,0.06493809857999999,0.023035657940000002
9/24/2004,0.0002580572922,-0.007291547055,0.00100086088,0.0022448120610000003,0.002008256164,0.002981277494,-0.01741993761,-0.002591365453,0.0014990898379999998,-3.268828452e-05,-0.01610438279,-0.01910537755,0.005140954869,0.07106821671,0.03049530284
10/1/2004,-0.01488912521,-0.01139152132,0.0008460355195,0.00043904860079999996,0.0011048966620000001,-0.0007015897857999999,0.020470664950000002,0.01803188841,0.0209929078,0.01569088948,0.01956171612,0.03851899503,0.028088710019999998,0.02641818554,0.02665855078
10/8/2004,-0.0007244144537999999,0.0006184485716,0.001620779511,0.003021109606,0.005586831163,0.005654047879,0.007272413016,0.008498711631,0.023986283179999998,0.025747481569999998,-0.007759103658000001,-0.01512794747,0.007829384658999999,0.06364724661,0.028815962660000003
10/15/2004,0.0008120034364,-0.004834907384,0.0018274012539999998,0.00326565294,0.0001871782873,0.002658283538,-0.01508198767,-0.01606771014,-0.03108347651,-0.03501615889,-0.01231086285,1.3976631070000001e-05,-0.01035808214,0.03038829488,-0.0174931753
10/22/2004,-0.0032507046000000003,-0.01681292915,0.0004525359418,0.001270407099,-0.0007996121031000001,0.001608869589,0.005593537999,-0.00119690544,0.00388835099,-0.013526255890000002,-0.01112026259,0.005080434388,0.01308311869,0.022574185330000003,0.020350827380000002
10/29/2004,-0.003559650643,-0.009075204152000001,0.0004592901878999999,0.0003534951836,0.0068702485039999995,0.009142046214,0.008373824318,0.001948857016,0.013258624479999998,-0.002702791786,0.03195601328,0.033700677910000004,0.008918842568,-0.07851166102999999,-0.01632197225
11/5/2004,-0.002666092276,-0.012805492620000001,0.0001321592031,0.0002839582518,0.006984019616,0.007538825256000001,0.02266887767,0.025807306000000002,0.03406036206,0.03024093598,0.03209878462,0.025909384419999997,0.012240000000000001,-0.04153786708,-0.02111419266
11/12/2004,0.000470479432,-0.0006773767087,0.0022394547409999997,0.004573584239,0.0037280849060000003,-8.293568035e-05,0.01136065695,0.01231275694,0.01520555936,0.0329462338,0.01621639782,0.02174739713,0.013198450959999998,-0.046160048380000006,-0.01087970914
11/19/2004,-0.0027884071059999997,-0.003813781789,-0.0003816608492,-0.0005651704302999999,0.004550777982,0.004557794779999999,-0.004940726385,-0.006699212911999999,0.01621926517,0.006087145564,-0.01133250567,-0.004042581862,0.02000780031,0.02366863905,0.016190321259999998
11/26/2004,-0.0007473311207000001,-0.0205794729,0.00220059423,0.003996129535,0.00393890943,0.001335156503,0.0027747776,-0.002210685112,0.01175729092,0.0165766322,0.010746327520000001,0.016848032680000003,0.0051236951779999994,0.01692815855,0.02075376894
12/3/2004,0.014836448490000001,-0.01162802405,0.000526428804,0.0007822767382000001,0.004470914173,5.228926421e-05,0.004389018373,0.001716976352,0.01799113517,0.01290538078,0.007720644438999999,0.022898635209999997,0.013923232019999999,-0.1364190012,-0.07042807982
12/10/2004,0.002525315155,0.01729069442,0.001495378864,0.004458618641,0.0014286186170000001,0.006087358726,-0.002616880638,-0.011271676299999998,-0.03207638397,-0.03915220194,-0.002329297582,-0.005723488602999999,-0.04911267024,-0.04301833568,-0.02720066767
12/17/2004,0.008446580239,-0.0060283257880000005,-0.0005530170537,-0.0015501656,0.004551864038,0.002434602538,-0.004197491074,0.0006536425347000001,0.03410851503,0.018969766930000003,0.0054898917,-0.005326571806,0.017440025249999998,0.1368214198,0.05828318136
12/24/2004,-0.02524840566,-0.01642041823,1.383307627e-05,0.0001745864484,0.001510412819,0.0020119440479999997,0.02063847272,0.021649430159999997,0.02062412022,0.00450105637,0.013715249169999999,0.010747771840000002,0.0,-0.048617113219999994,-0.015805565459999997
12/31/2004,-0.0040096677850000005,-0.0017037112909999998,-5.533153967e-05,-0.002038564402,0.001196672268,0.00187059465,-4.707199786e-05,0.0037012179869999997,0.02025912752,-0.004328476498,0.0016999778460000002,0.004554552384,-0.01016055224,-0.0131728367,-0.010444382370000001
1/7/2005,0.013388683329999998,0.038386954449999997,0.0015078678890000001,0.00354197901,-0.0005157550900000001,-0.0009851942779,0.01004662825,0.008526515286,-0.0423871221,-0.054831006610000003,-0.020796889,-0.03473524477,-0.04211722301,0.045569620250000005,-0.009560830881
1/14/2005,-0.004283414193,-0.004338828231,0.001167183496,0.0020230692139999997,0.0013596749890000001,-0.003495321677,-0.01029010997,-0.006861621995,0.017942746699999998,-0.001068895151,-0.001214444168,-0.002364504317,0.01251584932,0.06493506494,0.01790067983
1/21/2005,0.009670645348,0.005696372119,-0.00010347539359999999,0.0001180329498,0.00024539074390000004,-0.001813647247,-0.002490842128,-0.0033932853240000002,-0.003463826866,0.006647211413999999,-0.013953543869999998,-0.03681354933,0.008967885276,-0.001033484911,0.001382891251
1/28/2005,0.006463591035,0.00018419861,0.001193539708,0.0014534974,0.004759412515,0.004373454649,0.005642614536,0.006187373161,0.01967129121,0.02570462232,0.003191149142,-0.002779920726,-0.002121952196,-0.023794744469999997,-0.008347114803
2/4/2005,0.007136721596999999,0.01332891923,0.0007511025357999999,0.0011474647229999999,0.0028079371019999995,0.007490860315,0.02884539363,0.02248186914,0.02668873348,0.0036428728450000002,0.02748593738,0.023361743560000002,-0.028486599260000006,-0.01483679525,-0.01741923401
2/11/2005,-0.003163381672,0.0002736951879,0.00126007891,0.00269500031,0.007986299925,0.0031052281219999998,0.014139604580000001,0.02216862642,0.008494720349,0.026565286769999998,0.0026414134499999995,-0.002593695625,0.014660939950000002,0.014629948359999999,0.01894914987
2/18/2005,-0.001700672818,-0.01563745418,-0.000653316095,-0.004183014613,0.002890615564,0.00247334167,-0.00261184399,0.004161169952,0.023401353169999996,0.01545354792,-0.002724221372,-0.009872526151,0.015181733080000002,0.02523324852,0.0173497103
2/25/2005,0.0005400492629999999,-0.01293040937,0.00026837878569999996,-0.0005211952745,-0.0009875234838,0.002237408927,-0.003029410927,-0.008610658599,0.027129431939999997,0.01638901396,0.008673561237,0.007588755444,0.01796167108,0.0531540848,0.04491809837
3/4/2005,0.002862910304,0.0007491003561,0.001327774567,0.00222865089,0.004251352155,0.0009074694734,0.01441199444,0.006580342269,0.006696503609,-0.02017069785,0.009262995464,-0.0041391053769999995,-0.002284363923,0.05616653574,0.02303182418
3/11/2005,-0.013946381340000001,-0.0162732292,0.0005565136140000001,0.00011768859599999999,4.00128041e-05,-0.002539785734,-0.014967838869999998,-0.008903249103,-2.226224479e-05,0.01892820544,-0.017504722990000002,-0.00982519828,0.03284383389,0.01208627743,0.023195637590000002
3/18/2005,0.008090698182,0.010072892509999999,-0.001490077594,-0.001492611265,-0.008530388509,-0.008265014449,-0.002230674636,-0.008011658841999999,-0.03527308591,0.00038454712180000005,-0.008544968547,-0.01410695784,-0.01578504816,0.04207238655,0.008241939248000001
3/25/2005,0.00194129113,0.0300516476,-0.0008458666006000001,-0.001600287804,-0.007352763138,-0.011016180819999999,0.002333591294,-9.18203382e-05,-0.0274739983,-0.02770631893,-0.015278068280000003,-0.009741309620000001,-0.03366859539,-0.09573342736,-0.031115258619999996
4/1/2005,0.009717524847,0.002147338268,0.002099249776,0.004510353311,-0.004390672261,-0.006285015442,0.00039557244810000004,-0.001056030854,0.01482091396,0.0006082355087999999,0.001621417366,-0.00040137692689999995,0.00208969619,0.1165919283,0.023602412430000004
4/8/2005,0.0008919977791000001,-0.001214506851,0.001277516398,0.002146095282,0.005790212988,0.006171683174000001,0.01039753603,0.01462770032,-0.0002361592555,0.01811440034,0.007468052853,0.011059311940000002,0.0011629772220000001,-0.06897153833,-0.03485761368
4/15/2005,0.0049211785440000004,0.0008045034824,-0.0009603446265,0.00037645955219999997,-0.01030392101,-0.010570041540000002,-0.02373543058,-0.018414565549999998,-0.03383371163,-0.028180786910000002,-0.032485927799999995,-0.05183764136,-0.005367514520000001,-0.05307576894,-0.02452837291
4/22/2005,0.001133422911,-0.01060852283,0.002355106048,0.003090741963,0.002428458913,0.0032939129379999997,-0.011523563899999999,-0.007957049623,0.004216794558,0.004392701358,0.008445632924,0.008959313924,0.02134428738,0.07724301842,0.0313753398
4/29/2005,0.012430202720000002,0.015115780559999998,0.0016440157829999999,0.002663009385,-0.00513978917,-0.01031715782,-0.0116334747,-0.009195509242000001,-0.010116860949999999,0.002569043031,0.004552057323,-0.0002955228291,0.001143488033,-0.08586137158,-0.034164504080000005
5/6/2005,-0.004992812535,0.0044144983919999995,-0.001060017507,-0.0012635633710000001,-0.001686465497,0.0032093276309999997,0.032031222969999995,0.024598951400000003,0.03726851006,0.018852384,0.0128295967,0.024781987489999997,-0.019889720359999998,0.02493966211,-0.006391580501
5/13/2005,-0.006066221415999999,0.01493709001,0.0013281394409999999,0.002505757715,-0.01045726858,-0.007895078929999999,-0.007058124747,-0.004853608893,-0.023357854440000003,-0.01697655618,-0.01400220501,0.010048076920000001,-0.009644364075,-0.044937205650000006,-0.02640022152
5/20/2005,-0.006365638843,0.006107290817,0.0007999288952000002,-0.0003185630357,-0.002106893623,0.0022356662469999997,0.01994519834,0.01854211116,0.01365111416,-0.004568713449999999,0.030975205689999997,0.03905129094,-0.007344288902,-0.038422025889999996,-0.008466948763
5/27/2005,-0.003077687504,-0.001849289245,0.002903402104,0.0048902752159999995,0.016999223889999998,0.01658097345,0.0134939873,0.003066745031,0.012199749099999999,-0.001774677192,0.008294205919,0.01422719003,0.005232177894,0.10790598289999999,0.031797308839999996
6/3/2005,0.02403790019,0.02875718244,0.00229556214,0.004494477951,0.01696945826,0.015615266830000002,0.01181162075,0.004225479075,0.0101819562,0.003708925944,-0.001960584227,-0.0034327009940000003,0.008051398829,0.06133076181,0.02891391046
6/10/2005,0.008702955074,0.009973806579,0.001379619687,0.002677335535,0.003275937192,-0.003333827967,0.01007096026,0.007016572726,0.001148013762,0.02620247366,0.002056064636,-0.015189578369999998,0.008229124647,-0.027076140289999995,-0.01735476811
6/17/2005,-0.003202973358,-0.013435501769999999,-0.000685466083,-0.003324109786,0.004817436062,0.003781712788,0.01101395009,0.009437571265,0.026092576699999998,-0.005237627593,0.01608301501,0.011249030259999999,0.02492598224,0.09208068734,0.04896584353999999
6/24/2005,0.01301385165,0.01630284865,0.002417755562,0.0056801613529999994,-0.001376671816,0.0022525685019999997,-0.003721652884,0.0004783210196,-0.004136019037000001,0.024321656150000003,-0.02062279955,-0.02467281699,0.004567279541,0.020010261669999998,-7.757185093000001e-05
7/1/2005,-0.01997674267,0.011387632209999998,0.00037262872629999997,0.0005859504781,0.006027234766000001,0.004721932816,0.015463567,0.01635075796,0.002821317325,0.004176401868999999,0.00284574483,-0.006432561426,-0.02988264553,-0.014922870559999999,-0.03240940594
7/8/2005,-0.01676030513,-0.00039954697980000006,-0.0008127052927,-0.0013644047330000002,0.001354376628,0.001930566385,0.005102815254,0.01428209582,-0.006211138000000001,-0.020795160400000002,0.014900698330000002,0.02867436415,-0.008892449429,0.014978723400000001,0.02248752256
7/15/2005,0.002723961761,-0.005377507433,-0.0007455857932,-0.002200539253,0.010868095060000001,0.00828367571,0.01698299258,-0.0001926459204,0.03421382475,0.02682071997,0.01343889054,0.02905554795,0.0049711029379999995,-0.02582592655,0.008997261868
7/22/2005,-0.009474247563,-0.002206747349,0.001119213159,0.001938806422,0.003541773248,0.0008903819311,0.0043348088429999996,0.002222991369,0.023558018540000003,0.04231870643,0.00482255989,0.014539047549999998,0.008887637738,-0.024789120330000004,-0.02432128895
7/29/2005,0.0065648264610000005,-0.004494924158,-4.065316078e-05,0.000326540485,0.0034194737459999998,0.004086674799,0.01019991042,0.007725829192,0.011931776670000002,0.02353332963,0.000842789715,0.002736200305,0.01140032686,0.06919682259,0.023448876569999996
8/5/2005,-0.006689375046,-0.018801078869999998,-0.00105024935,-0.003433600929,0.0010395416640000001,-0.003737319808,-0.0131253538,0.008210679536,0.02244182232,0.01607830378,-0.0060382376710000005,-0.00221164509,0.016040673159999998,0.028727092620000002,0.01828285516
8/12/2005,0.013646942969999997,-0.006283081768999999,0.0014244144639999998,0.002766050371,-0.0003982072864,0.001231029716,0.01695096391,0.008455689105,0.01004103021,0.04621747832,0.003870254631,-0.006143894505000001,0.019433669509999998,0.07302198684,0.023843306260000002
8/19/2005,0.013059280500000001,0.024024592400000003,0.0020929429219999998,0.003841221448,0.003694648618,0.003298749152,-0.0016556895019999998,-0.004426946692,-0.02711650412,-0.04450735838000001,-0.008130737055,-0.01132715565,-0.02039496214,-0.02258450494,-0.02123820819
8/26/2005,-0.007740681639000001,-0.01074438915,0.0001284235001,0.0008677469312000001,0.0035487485989999998,0.003403878605,-0.030966768989999997,-0.015503875969999999,0.0014034435089999998,0.0026426779139999998,-0.011882937809999999,-0.009455303358,-0.00023305496210000002,0.01193573068,0.011129077990000001
9/2/2005,0.003811855909,-0.01899765943,0.002162644373,0.0041904738969999996,-0.002528072461,-0.001660527979,0.015609066159999999,0.01889267444,0.03263709776,0.005857139054000001,0.01134426722,0.009160657925,0.01449162749,0.021775291090000003,0.04612315039
9/9/2005,0.008735939064,0.01006682615,-8.766783331999999e-05,0.0002518181873,0.004034954053,0.0008876025084,0.02603219645,0.0064788653980000005,0.01591418685,-0.006908234298000001,0.019488197250000002,0.02206443247,0.010033700979999999,-0.05165014059,-0.018439329480000002
9/16/2005,-0.002434356152,0.01447317438,-0.001058850506,-0.0031229582390000002,0.0019435518220000001,-0.002012685315,0.002055096149,0.009583140311,0.0109499331,-0.004237739872,-0.0024824011470000002,-0.005218213368,0.022749677709999996,-0.01685393258,-0.01719452832
9/23/2005,-0.0014674012150000001,0.016797317,0.0009384473085000001,0.0018700242920000002,-0.00387956351,-0.0068886115760000005,-0.01039877542,0.0012122042260000001,0.001267718455,0.009876609298000001,-0.01802474294,-0.01731230931,0.008415511233,0.0173015873,0.03551390828
9/30/2005,-0.00476884198,0.001438253526,-0.001443449169,-0.0032589320549999998,0.002234394153,-0.0005174090644,0.029102010430000002,0.012052643100000001,0.032470739760000006,0.03845746091,0.0113702549,0.01902974392,0.01091871622,0.033546575130000006,0.03757778256
10/7/2005,-0.009503154203999999,-0.008133717920999999,-0.0008240904608,-0.002294130398,-0.0002167484634,-0.002563084576,-0.01587086499,-0.02095583763,-0.03528918031,-0.04499629923,-0.02629324935,-0.028557871210000002,0.01141901229,-0.06642512077,-0.025158121859999997
10/14/2005,0.008746403419,0.004843403366,-0.0003853434289,-0.001695887021,-0.010499094099999998,-0.009933329041,-0.007070970257,-0.016140445349999998,-0.030407886329999998,-0.03233737773,-0.007609225033,-0.007474677361,-0.01233280598,0.012774902979999999,0.001859991874
10/21/2005,0.010723313229999998,0.010592052040000001,0.000635723609,0.001595995502,0.01397517958,0.010429106899999999,-0.02344618365,-0.02494465514,-0.01632700944,-0.009749226690000001,-0.005752075957,0.013488399199999999,-0.005751938549000001,-0.02235350471,-0.0214248705
10/28/2005,-0.006136006356000001,-0.009222435751,-0.001980305089,-0.005534832627,-0.004491295222,-0.006135926572,-0.007154669759999999,0.01392841851,-0.003501419608,-0.03081857482,0.01622589389,-0.005117818442,0.012156274029999999,-0.0001633186347,-0.00242137715
11/4/2005,0.008185080618000001,0.022074755690000003,-0.001090313143,-0.003125739708,0.0038681570829999998,0.0021488621820000002,0.034154219879999996,0.04159805814,0.05239719448,0.04894964029,0.018609769730000003,0.045545915189999994,-0.03559671526,-0.01045409997,-0.021640518030000003
11/11/2005,0.0029750030579999997,0.007127876003,-0.0003457556795,-0.0005540469783,-0.003042447549,4.112268856e-05,0.01518542948,0.008616284061,0.01485941612,0.008532001866,0.012723213559999998,0.01555868135,0.03342210886,-0.050346649060000005,-0.0008504373076
11/18/2005,-0.0169914017,-0.003011007164,-0.0010104983319999998,-0.00180317383,-0.004848691396,-0.0023576038600000002,0.006151402038,0.006539590531999999,0.017463862280000002,0.021516783640000002,0.011507829550000001,0.016021919,0.03593466425,-0.02416130714,-0.01027051756
11/25/2005,0.0024237125150000003,0.0045565916340000005,0.002355688615,0.005736639428,0.0010974385319999999,0.003224831398,0.01211093567,0.00628567785,0.01444463229,0.01310148324,0.01614284986,0.01262017442,0.01264891381,0.04132525828,0.001102057052
12/2/2005,0.01186906899,0.0009767881218,0.0007517778530000001,0.001498795502,0.0006064281382999999,0.0033005495699999997,0.0154854325,0.001100542935,0.017983443119999998,0.01682218426,-0.001853839705,0.004732371183,0.021348742259999998,0.01471091345,0.04920747748
12/9/2005,0.005138291914,-0.007487244513,-0.001042223591,-0.0026659234399999997,0.0044289044290000005,0.002425830808,-0.005360762058999999,-0.001808902599,0.0070358039249999995,-0.003179526948,-0.004154159183,-0.009642501902,0.04576868352,0.001180040459,0.015002264030000002
12/16/2005,-0.006315347822,-0.01642978045,0.0004132595338,0.001591679526,0.00198808695,0.002715646873,0.01598557325,0.002623156532,0.008902146065,0.0064830662309999995,0.006559925336,-0.002327752242,-0.045838867469999996,-0.022394342480000003,-0.01064227301
12/23/2005,-0.009960529449,0.0125271728,-0.00047403635180000005,-0.001061455225,-0.001744809962,0.0009913590737,0.01200762134,0.011626861950000001,0.02050245611,0.016103267030000003,0.001489505331,-0.0034109481959999997,-0.001392001086,0.0029280055119999997,-0.01218156447
12/30/2005,-0.003918528053,0.002078944724,0.0006775159554999999,0.0008682821978,0.0009512687450000001,0.002259843206,-0.005705656309,0.004458439447,0.004849629894,-0.01047239902,-0.015802391130000003,-0.02241342429,0.0271308605,0.04825691224,-0.0009578935448
1/6/2006,0.002490184409,-0.024468854959999998,0.002308765183,0.004010046349,0.01060854247,0.008957111448,0.024882999669999996,0.02023107186,0.054655308799999996,0.05524805248,0.030230817589999997,0.05457695113,0.042964483139999995,0.05193315858,-0.0046579214760000005
